사업장명,소재지전체주소,소재지우편번호,소재지전화번호,경도,위도
우리덕구동물병원,서울특별시 은평구 진관동 83번지 은평뉴타운우물골 205동 B104호,,02-6953-8275,126.927568123722,37.6345637179012
가든펫동물병원,서울특별시 은평구 증산동 202-27번지 지하1층,,02-373-5555,126.908564073461,37.5869380334515
응암동물병원,서울특별시 은평구 응암동 119-17번지,,387-6920,126.918342818142,37.595264152092
김정복동물병원,서울특별시 은평구 갈현동 394-19번지,,357-8538,126.919568196316,37.6213800789878
불광동물병원,서울특별시 은평구 불광동 274-10번지,,356-1656,126.929781419738,37.6113212994839
한얼동물병원,서울특별시 은평구 응암동 576-25번지,,304-5553,126.917915501048,37.5920442524427
신풍동물종합병원,서울특별시 영등포구 신길동 3611번지,,02-835-7572,126.908565531593,37.4986493852119
대방동물병원,서울특별시 영등포구 신길동 628,,833-0309,126.920428515734,37.5014326190277
주연동물병원,서울특별시 중랑구 면목동 353-25번지,,2207-9931,127.085706758419,37.577294766393
진서동물병원,서울특별시 중랑구 신내동 571-8번지,,432-7530,127.095923592337,37.6046989538235
세진동물병원,서울특별시 중랑구 망우동 490-7번지 신인빌딩,,436-7311,127.096254450058,37.598681150822
숲속동물병원,서울특별시 중랑구 면목동 103-4 1층,,492-9303,127.090561682858,37.5893145341668
마음을 나누는 동물병원,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,,02-365-7582,undefined,undefined
신영동물병원,서울특별시 서대문구 홍은동 217-30번지 나호,,3217-1081,126.940930117782,37.5916510358482
로얄동물메디컬센터,서울특별시 중랑구 중화동 207,,"494-7582,127.080019781121,37.5954356510062
면목동물병원,서울특별시 중랑구 면목동 606-6번지,,437-7579,127.084901897808,37.5812154816928
하니동물병원,서울특별시 중랑구 신내동 648번지 디아뜨갤러리,,0234220977,127.0912920142,37.6169574275825
한국동물메디컬센터(KAMC),"서울특별시 중랑구 면목동 119-10 1,2층",,undefined,undefined
라파엘종합동물병원,서울특별시 서대문구 연희동 88-20번지,,02-333-8632,126.933053001877,37.5692129896628
프란다스동물병원,서울특별시 서대문구 남가좌동 381번지,,309-8275,126.915659094719,37.5759739016201
삼동종합가축병원약품,울산광역시 울주군 삼동면 하잠리 818번지,,,129.156800870059,35.5212415893407
24시 쓰담쓰담 동물메디컬 센터,경기도 용인시 기흥구 신갈동 69-7번지,,,127.107430550405,37.2712401694634
더존 동물병원,경상북도 상주시 사벌국면 덕담리 444-2번지,,,128.211266579341,36.4692673781413
샤인동물메디컬센터,서울특별시 송파구 송파동 15-6,,02-2088-7775,127.106162952636,37.5068501812239
도담동물병원,서울특별시 도봉구 도봉동 562-26번지,,955-8400,127.0455401783,37.682675894128
내포동물의료센터,충청남도 홍성군 홍북읍 신경리 553 성원타워,,,126.680933025228,36.6604349388619
오성동물병원,충청북도 청주시 청원구 오창읍 화산리(華山) 278-8,,043-240-7654,127.492249126838,36.7647819286903
비타민동물병원,광주광역시 광산구 월계동 893-9번지,,062-971-7511,126.847819768219,35.2138514049076
킴스동물병원,경상북도 울진군 울진읍 읍내리 219-6 킴스동물병원,,054-781-7782,129.397343754481,36.9857520582952
365동판교동물병원,경기도 성남시 분당구 백현동 564-5번지 (주)코레드디엔씨 201호,,031-781-7582,127.11143953374,37.3854151357126
가온동물병원,서울특별시 양천구 목동 721-1번지 목동한강팰리스,,02-2643-2777,126.864071163033,37.5401629655487
제주오름동물병원,제주특별자치도 제주시 노형동 1897-5,,,126.47095351561,33.4636293789607
큰동물병원,경기도 포천시 영중면 양문리 550-6번지,,,127.247254242084,38.0032384801259
율곡동물병원,경상북도 김천시 율곡동 780번지 율곡스퀘어Ⅲ,,435-3336,128.18330012334,36.1179683972893
경서동물병원,경기도 고양시 덕양구 화전동 219-14번지,,02-3158-0733,126.872914100811,37.6007722800903
문정힐스 동물병원,"서울특별시 송파구 문정동 652-4 힐스테이트에코문정상가 1층 120,121호",,127.122800033846,37.4825923001326
24시 블루밍 동물병원,광주광역시 북구 운암동 439-1 MVG#78,,062-416-7975,126.876051557687,35.1733110447476
우산동물병원,경상북도 울릉군 울릉읍 도동리 232-3,,,130.903298385297,37.4852504319277
24시루시드동물메디컬센터,서울특별시 강북구 미아동 42-11 덕신빌딩 4층,,02-941-7900,127.030630806916,37.60957101448
은하수 동물병원,광주광역시 남구 진월동 264-3,,062-716-4282,126.898482881818,35.1194142965248
24시큰사랑동물병원,경기도 이천시 중리동 468-24,,031-8011-3690,127.449649920762,37.2753221056279
새솔동물병원,충청북도 청주시 청원구 오창읍 장대리 294-2번지,,,127.456292594127,36.7420825292186
관문동물병원,경상북도 포항시 남구 효자동 594-4번지,,054-277-5809,129.337680404189,36.0048986272558
24시 웰니스 동물 의료센터,경기도 부천시 중동 1128 그린프라자,,0322017575,126.775958100275,37.497341650711
아이본 동물병원,서울특별시 광진구 자양동 681번지,,02-455-5975,127.085752402102,37.5323746030339
예스동물의료원,경상남도 진주시 주약동 100-9번지,,055-754-8275,128.092573512043,35.1766314349865
산내동물병원,경기도 파주시 목동동 1136-3,,031-948-6669,126.737225002781,37.7194322897972
유병국 동물병원,경상남도 고성군 회화면 배둔리 435-30번지,,,128.370271376749,35.0576221515971
하나카동물병원,서울특별시 강남구 역삼동 834-45번지 동광빌딩 1층,,02-566-5852,127.392680183668,36.3562966609222
다정한 동물병원,대전광역시 서구 둔산동 1383번지 햇님아파트 상가 112호,,,127.3905743,36.3560225
드림동물병원,충청남도 천안시 동남구 신방동 1586,,,127.134844163974,36.7766698506381
돌봄동물메디컬클리닉,대구광역시 달서구 월성동 1540-2번지 원더풀스파랜드 203호,,053-631-7975,128.524059106709,35.8244000532362
휴동물의료센터,부산광역시 금정구 장전동 607-37,,051-513-6060,129.086716496579,35.2238605799951
마음동물병원,광주광역시 북구 신용동 710번지,,062)571-1275,126.86122642105,35.206509873515
튼튼동물병원,서울특별시 강남구 압구정동 426번지 현대아파트 상가 1동 201호,,02-549-9773,127.024479347433,37.5262225982289
수목원동물병원,대구광역시 달서구 대곡동 1071-2번지,,053-637-5287,128.530344356462,35.8030477634085
에코동물병원,전라북도 전주시 덕진구 송천동2가 1311 에코시티 데시앙 4블럭,,2517975,127.130422986949,35.8739207815085
나라 동물병원,경상남도 합천군 합천읍 합천리 494-29번지,,,128.157954080512,35.5686150431473
닥터 홍 동물병원,전라북도 부안군 부안읍 서외리 432-21번지,,063-581-7582,126.729379424542,35.7264040096441
다봄 동물의료센터,경상남도 김해시 삼계동 1505-4번지 코아루센텀 오피스텔,,055-331-7575,128.871622285038,35.2603566591956
동행동물병원,광주광역시 북구 오치동 785-6,,062-251-7582,126.898590624053,35.1861832770632
하하동물병원,경기도 광주시 태전동 162-5번지,,031-766-3463,127.234454518848,37.3867878731275
분당데이지동물병원,경기도 성남시 분당구 정자동 117-1번지 스포라이프 스포츠센타 107호,,031-715-3575,127.115196371347,37.3653875236855
아프리카동물병원,서울특별시 강동구 강일동 679-2번지 MIDC빌딩,,02-426-7722,127.174089849698,37.5646330573039
라파엘 동물병원,인천광역시 연수구 송도동 21-24,,032-777-0975,126.647124648249,37.3966188116024
해와달동물병원,인천광역시 남동구 논현동 733-5번지,,431-7580,126.726552478309,37.3991966863346
성모동물병원,경상남도 김해시 삼계동 1413-3번지,,,128.863408261076,35.269537487721
캐나다동물병원,경기도 양주시 남면 신산리 72-10,,031-863-8370,126.978978158771,37.8885857811248
윤 동물병원,경기도 용인시 처인구 남사읍 북리 54-18,,,127.162218159498,37.1416794133848
미사 센트럴 동물병원,"경기도 하남시 풍산동 502-1 상아프라자2, 2층 201호",,127.188125023201,37.557914968425
남산연합동물병원,대구광역시 중구 남산동 2118-2 로하스남산 101호,,421-7582,128.586143062676,35.8568629726535
동대문 루시드 동물메디컬센터,서울특별시 동대문구 답십리동 259-22,,0262170202,127.056919247354,37.5701150109062
가람동물병원,대구광역시 달서구 상인동 240-9번지,,053-639-6366,128.53926999149,35.8167443242873
제이엘동물병원,대구광역시 달서구 상인동 188-4번지,,053-652-7582,128.534298013972,35.8185219060381
광장동물병원,대구광역시 달서구 두류동 487-25번지,,053-653-5549,128.555264213894,35.8566787357588
용산종합동물병원,대구광역시 달서구 감삼동 105-1,,053-562-1132,128.547527718226,35.8537277131372
온누리동물병원,대구광역시 달서구 이곡동 541-9번지,,053-584-2757,128.500858203762,35.8515697881817
문종합동물병원,대구광역시 달서구 이곡동 1000-125번지,,"582-3363,128.51252538425,35.8506253062293
세림종합동물병원,대구광역시 달서구 송현동 56-1번지 나동 2층,,053-652-0815,128.551497704043,35.8367343003866
미르동물병원,대구광역시 달서구 이곡동 538-3,,581-7535,128.501258313035,35.8521960500994
박동물병원,대구광역시 동구 신암동 1476번지,,959-3959,128.638052748603,35.8867029625062
박순복동물병원,대구광역시 동구 효목동 80-7번지,,,128.639840318299,35.886877444756
이스턴24시동물병원,대구광역시 동구 신기동 179-5번지,,,128.703802989094,35.8726739480455
쿨펫동물병원,대구광역시 동구 신서동 520-1번지 이마트 2층,,965-7975,128.727414575635,35.8703419232278
쿨펫동물병원,대구광역시 동구 율하동 1117 롯데마트 4층 동물병원,,0536072754,128.693132705342,35.8684545574304
앨리스동물병원,대구광역시 동구 신서동 621-22번지,,053-963-0775,128.7249965854,35.8716580759349
성서종합동물병원,대구광역시 달서구 이곡동 1248-5,,053-585-1119,128.511393190842,35.8550476532502
오 동물병원,대구광역시 달서구 월성동 1832번지,,053-641-1050,128.525153094474,35.8248900116135
두류동물병원,대구광역시 달서구 성당동 211-3번지,,622-7585,128.55849208834,35.8393085777011
킴스동물병원,대구광역시 동구 방촌동 1118-120번지,,744-5757,128.669255079677,35.8768036429002
변수의과의원,대구광역시 동구 검사동 957-41번지,,983-2069,128.657687901064,35.8838864577844
21세기종합동물병원,대구광역시 동구 효목동 64-6번지,,959-0121,128.636791299171,35.8859422139852
다사랑종합동물병원,대구광역시 동구 신암동 1196-57번지,,942-0805,128.610005107343,35.8787212537152
대경동물병원,대구광역시 동구 신천동 137-4번지,,782-0210,128.625783488217,35.8684441436988
이끌림동물병원,대구광역시 동구 방촌동 1118-109,,944-8575,128.671128622848,35.8764930092718
대구동물병원,대구광역시 동구 신천동 538-22번지,,426-7011,128.61639144503,35.8740885885327
율하동물병원,대구광역시 동구 율하동 1292번지,,964-7588,128.690877927654,35.8647114900186
박물관옆동물병원,대구광역시 달서구 본동 821-1번지,,053-526-8234,128.542408889164,35.8369047567604
25시종합동물병원,대구광역시 달서구 송현동 798-244 1층,,053-651-1101,128.546851141687,35.8248247996341
헬로우동물병원,대구광역시 달서구 용산동 499-1번지,,592-5930,128.521398432216,35.8585506666125
어진종합동물병원,대구광역시 달서구 상인동 255-2번지,,638-8275,128.53383506412,35.8174341695916
이시아동물병원,대구광역시 동구 봉무동 1520-1번지 106호,,,128.642279112031,35.9272333569103
열린동물병원,대구광역시 동구 신암동 799-1번지,,952-7227,128.616049276113,35.8817055644433
봄이온동물병원,대구광역시 동구 각산동 444-7번지,,053-962-3264,128.714190506074,35.8759171564086
캣츠&독스동물병원,대구광역시 수성구 수성동4가 1186-76번지 77호,,759-8575,128.612785444006,35.8601005362251
이수의과동물병원,대구광역시 수성구 지산동 1157-22번지,,782-7355,128.628564170156,35.8268055506673
허동물병원,대구광역시 수성구 수성동2가 60-1번지 4호,,752-7535,128.616313101647,35.8545164145395
수성동물병원,대구광역시 수성구 중동 400-10번지,,763-8855,128.611834839002,35.8390801573463
초록동물병원,대구광역시 달서구 진천동 595-26,,053-638-1558,128.523008612312,35.8141162692569
올펫 동물병원,대구광역시 수성구 상동 279-2,,764-7582,128.611109717992,35.8332355018095
다원 동물병원,대구광역시 수성구 신매동 183번지,,792-0788,128.71221104947,35.8375614886154
